movie_id,movie_name,year,tags,overview,rating,director,cast
tt2123129,3,2012,"Tamil, Tragic Romance, Drama, Mystery, Romance, Thriller","Ram and Janani are high school sweethearts who eventually get married. However, Janani is mystified when Ram commits suicide all of a sudden and she tries to find out the truth behind his death.",7.4,Aishwarya Rajinikanth,"Dhanush, Shruti Haasan, Prabhu, Bhanupriya, Rohini"
tt1706317,Tezz,2012,"Hindi, Action, Crime, Drama, Romance, Thriller","To avenge his past, Aakash Rana plants a bomb in a train endangering the lives of 500 passengers.",4.1,Priyadarshan,"Anil Kapoor, Ajay Devgn, Mohanlal, Kangana Ranaut, Zayed Khan"
tt2180477,Nanban,2012,"Tamil, Comedy, Drama","10 years after leaving college, two best friends and their rival go on a search for their third friend, while finding out some truths along the way.",7.8,S. Shankar,"Joseph Vijay, Jiiva, Srikanth, Ileana D'Cruz, Sathyaraj"
tt2072227,Shanghai,2012,"Hindi, Crime, Drama, Mystery, Thriller",Prime leader of a campaign against a big government project is killed in what appears to be a road accident. An IAS officer is ordered to probe the incident and the veils of falsehood begin to drop.,7.2,Dibakar Banerjee,"Abhay Deol, Emraan Hashmi, Kalki Koechlin, Prosenjit Chatterjee, Supriya Pathak"
tt2308773,Ishaqzaade,2012,"Hindi, Action, Drama, Romance",A love story of a passion ignited by hatred. Of two people. Born to hate. Destined to love.,6.5,Habib Faisal,"Arjun Kapoor, Parineeti Chopra, Gauahar Khan, Anil Rastogi, Ratan Singh"
tt2168910,Cocktail,2012,"Hindi, Comedy, Drama, Romance","A love triangle between a guy and two girls, who are best friends but the complete opposite of one another.",6.3,Homi Adajania,"Saif Ali Khan, Deepika Padukone, Diana Penty, Dimple Kapadia, Boman Irani"
tt2363047,22 Female Kottayam,2012,"Malayalam, Drama, Thriller",A 22 year old nurse who was betrayed and raped exerts some extreme revenge on her tormentors.,7.4,Aashiq Abu,"Vijay Babu, Rima Kallingal, Fahadh Faasil, Prathap Pothen, Sajid"
tt1172587,Delhi Safari,2012,"Hindi, Animal Adventure, Adventure, Animation, Comedy, Drama, Family, Fantasy, Musical",A group of animals plan a trip to Delhi in order to ask the parliament why the forest they live in is on the verge of destruction.,5.5,Nikkhil Advani,"Govinda, Akshaye Khanna, Urmila Matondkar, Boman Irani, Swini Khara"
tt1980986,Housefull 2,2012,"Hindi, Action, Comedy, Drama, Musical, Romance",A comedy of errors wherein four men help each other to fool their prospective father-in-laws creating a cascade of confusion and mayhem.,5.4,Sajid Khan,"Akshay Kumar, John Abraham, Asin, Jacqueline Fernandez, Riteish Deshmukh"
tt1784589,Players,2012,"Hindi, Caper, Action, Crime, Thriller","Learning of a fortune in gold being secretly shipped to Romania, master thieves Charlie and Riya assemble a crack team to steal it.",4.4,Abbas Alibhai Burmawalla,"Vinod Khanna, Abhishek Bachchan, Bobby Deol, Bipasha Basu, Sonam Kapoor"
tt2112131,Dabangg 2,2012,"Hindi, Cop Drama, One-Person Army Action, Action, Comedy, Crime, Drama",Chulbul Pandey invites a fresh trouble when he kills the brother of a notorious politician and the former swears to wreak havoc in his life.,4.8,Arbaaz Khan,"Salman Khan, Sonakshi Sinha, Prakash Raj, Vinod Khanna, Arbaaz Khan"
tt2345561,Grandmaster,2012,"Malayalam, Action, Crime, Drama, Thriller","A veteran cop chases a cold blooded serial killer, who murders his victims in alphabetical order.",6.9,B. Unnikrishnan,"Mohanlal, Priyamani, Babu Antony, Arjun Nandakumar, Anoop Menon"
tt1785333,Chittagong,2012,"Hindi, Action, Drama, War","School kids organize an armed revolt in the 1930s in British occupied Chittagong. There are casualties on both sides. Later, one of those kids successfully leads the peasants to regain their food-grains earlier commandeered by the British.",7.3,Bedabrata Pain,"Manoj Bajpayee, Barry John, Delzad Hiwale, Vega Tamotia, Nawazuddin Siddiqui"
tt2292625,Chakravyuh,2012,"Hindi, Action, Drama, Thriller","On the request of his friend Kabir, SP Adil Sends him to the Naxal group as an informer. When Kabir finds the truth he becomes one of their gang leader.",6.8,Prakash Jha,"Arjun Rampal, Abhay Deol, Manoj Bajpayee, Esha Gupta, Om Puri"
tt2222550,1920: Evil Returns,2012,"Hindi, Supernatural Horror, Drama, Horror, Romance","A famous poet, Jaidev, meets a woman who has lost her memories. He brings her to his house and tries to help her, but things take an ugly turn when she gets possessed by an evil spirit.",4.9,Bhushan Patel,"Aftab Shivdasani, Tia Bajpai, Sharad Kelkar, Vidya Malvade, Vicky Ahuja"
tt2330927,Julayi,2012,"Telugu, Heist, One-Person Army Action, Action, Comedy, Crime, Thriller","To win a bet against his father, a smart man races to make some quick cash, which brings him into contact with anti-social elements and sparks off events that will change his life forever. Will he be smart enough to escape from all the dangers and change his ways before it is too late?",7.3,Trivikram Srinivas,"Allu Arjun, Ileana D'Cruz, Rajendra Prasad, Sonu Sood, Kota Srinivasa Rao"
tt2235858,Rebel,2012,"Telugu, One-Person Army Action, Action, Comedy, Drama, Thriller",Rishi is seeking revenge for his late parents who were murdered.,5.0,Raghava Lawrence,"Prabhas, Tamannaah Bhatia, Deeksha Seth, Kelly Dorji, Krishnamraju"
tt1714866,Midnight's Children,2012,Drama,A pair of children born within moments of India gaining independence from Britain grow up in the country that is nothing like their parents' generation.,6.2,Deepa Mehta,"Rajat Kapoor, Vansh Bhardwaj, Anupam Kher, Neha Mahajan, Dhritiman Chatterjee"
tt2568760,Theevram,2012,"Malayalam, Action, Crime, Drama, Mystery, Thriller",A missing auto-rickshaw driver and unidentifiable mutilated body parts found at different places stir up an investigation revealing the history of the auto-rickshaw driver and his murderer.,6.4,Roopesh Peethambaran,"Dulquer Salmaan, Sreenivasan, Vinay Forrt, Vishnu Raghav, Aashiq Abu"
tt2271641,Thaandavam,2012,"Tamil, Action, Thriller","In London, a mysterious blind man named Kenny appears to be an assassin who uses echolocation to kill, but there is more to Kenny than meets the eye.",6.1,A.L. Vijay,"Vikram, Jagapathi Babu, Anushka Shetty, Amy Jackson, Raai Laxmi"
tt2255934,Aiyyaa,2012,"Hindi, Comedy, Romance","A woman goes on the hunt for her dream man, armed with her wild imagination, her passion for Masala-films, and her ultra-sensitive sense of smell.",4.4,Sachin Kundalkar,"Rani Mukerji, Prithviraj Sukumaran, Nirmiti Sawant, Subodh Bhave, Jyoti Subhash"
tt2186933,Luv Shuv Tey Chicken Khurana,2012,"Hindi, Comedy",A fugitive frantically looks for a much-coveted chicken curry recipe with which his family can reclaim their pride and wealth.,6.6,Sameer Sharma,"Kunal Kapoor, Huma Qureshi, Vinod Nagpal, Rajesh Sharma, Rahul Bagga"
tt2245544,Carry on Jatta,2012,"Punjabi, Comedy","Jass falls in love with Mahie who wants to marry an orphan, so he lies to her and tells her he has no family, and finds himself in hilarious situations when he has to hide the truth once they get married.",8.3,Smeep Kang,"Gippy Grewal, Mahie Gill, Gurpreet Ghuggi, Binnu Dhillon, Jaswinder Bhalla"
tt2331167,Naan,2012,"Tamil, Crime, Drama, Thriller",A hopeless orphan impersonates his dead co-passenger for his educational purpose and gets into trouble.,7.6,Jeeva Shankar,"Vijay Antony, Siddarth Venugopal, Rupa Manjari, Anuya Bhagwat, Vijay Victor"
tt1629715,Miss Lovely,2012,"Hindi, Crime, Drama, Romance","A Hindi feature film set in the lower depths of Bombay's ""C"" grade film industry. Miss Lovely follows the devastating story of two brothers who produce sleazy horror films in the mid-1980s.",7.4,Ashim Ahluwalia,"Nawazuddin Siddiqui, Niharika Singh, Anil George, Zeena Bhatia, Menaka Lalwani"
tt2027138,Kyaa Super Kool Hain Hum,2012,"Hindi, Raunchy Comedy, Comedy",Adi and Sid want to make big but always run out of luck and series of confusion start taking place when they reach Goa.,5.0,Sachin Yardi,"Riteish Deshmukh, Tusshar Kapoor, Neha Sharma, Sarah Jane Dias, Anupam Kher"
tt2845796,Attakathi,2012,"Tamil, Comedy, Romance","Dinakaran, a charming but unlucky-in-love guy, falls for any girl who smiles at him, though real romance eludes him. When Poornima, who had rejected him earlier, returns, he hopes she might be his true love.",7.2,Pa. Ranjith,"Dinesh, Nandita Shwetha, Aishwarya Rajesh, Shalini, Sophia"
tt2126282,Ekk Deewana Tha,2012,"Hindi, Drama, Romance",An aspiring filmmaker from Mumbai falls in love with a woman from a strict orthodox Christian family.,6.1,Gautham Vasudev Menon,"Prateik Patil Babbar, Amy Jackson, Sachin Khedekar, Manu Rishi Chadha, Babu Antony"
tt2476214,Ayalum Njanum Thammil...,2012,"Malayalam, Drama, Romance, Thriller","A story on how a brilliant and dedicated senior doctor molds an irresponsible amateur doctor into one much like him, and how a forbidden relationship comes in between.",8.0,Lal Jose,"Prithviraj Sukumaran, Prathap Pothen, Narain, Samvrutha Sunil, Vijay Babu"
tt2287973,Rachcha,2012,"Telugu, Action, Comedy, Drama, Romance",A betting teenager involves in a larger bet than he imagined.,4.6,Sampath Nandi,"Ram Charan, Tamannaah Bhatia, Ajmal Ameer, Kota Srinivasa Rao, Nassar"
tt1891755,Billa II,2012,"Tamil, Action, Crime, Thriller","David Billa builds up his drug and arms dealing empire, becoming a feared underworld boss.",6.2,Chakri Toleti,"Ajith Kumar, Parvathy Omanakuttan, Bruna Abdullah, Sudhanshu Pandey, Vidyut Jammwal"
tt2304573,Daruvu,2012,"Telugu, Action, Comedy, Fantasy",A small-time crook who gets killed by a goon fights with the God of death and is sent back to Earth into the body of a minister who was killed by his own associates.,5.3,Siva,"Ravi Teja, Taapsee Pannu, Sayaji Shinde, Brahmanandam, Raghu Babu"
tt2367996,Mugamoodi,2012,"Tamil, Kung Fu, Martial Arts, Superhero, Action, Adventure","A hopeless young man uses his ""Kung-fu"" skills and mask to tackle a bank robbery group without revealing his identity.",5.2,Mysskin,"Jiiva, Narain, Nassar, Pooja Hegde, Selvaah"
tt2404027,Arjun: The Warrior Prince,2012,"Hindi, Action, Adventure, Animation","The story of the unsung warrior of Mahabharata, Arjuna and explores the much ignored stories of the warrior.",6.8,Pavan Buragohain,"Yudhveer Bakoliya, Ashok Banthia, Ravi Khanvilkar, Vijay Kashyap, Ila Arun"
tt2266600,Hemlock Society,2012,"Bengali, Comedy, Drama, Romance","A man running ""Hemlock Society,"" a school teaching suicide methods, bonds with student Meghna, a depressed woman. Their connection leads both on a transformative journey.",7.6,Srijit Mukherji,"Koel Mallick, Parambrata Chattopadhyay, Roopa Ganguly, Dipankar Dey, Shilajit Majumdar"
tt2247129,Yeto Vellipoyindhi Manasu,2012,"Telugu, Drama, Romance",The ups and downs of a romance between Varun and Nithya from childhood to adolescence.,7.3,Gautham Vasudev Menon,"Nani, Samantha Ruth Prabhu, Krishnudu, Karthik Nagarajan, Anupama Kumar"
tt2196254,Jatt & Juliet,2012,"Punjabi, Comedy, Romance","Stark opposites, Fateh Singh and Pooja reach Canada with dreams in their eyes. They cross paths and sparks fly. However, life has a different plan for them.",7.5,Anurag Singh,"Diljit Dosanjh, Neeru Bajwa, Jaswinder Bhalla, Upasana Singh, Rana Ranbir"
tt2265381,Ishq,2012,"Telugu, Comedy, Romance",Priya falls in love with rahul during a delayed flight journey but realizes that he and her brother share a past,7.4,Vikram K. Kumar,"Nithiin, Nithya Menen, Nagineedu, Ajay, Sindhu Tolani"
tt2342227,Neethaane En Ponvasantham,2012,"Tamil, Drama, Romance",A boy and a girl who are friends from their childhood fight and break up during their school and college. They meet again at the age of 25 and fall in love.,6.5,Gautham Vasudev Menon,"Jiiva, Samantha Ruth Prabhu, Santhanam, Vettri, Ravi Raghavendra"
tt2294567,Dhammu,2012,"Telugu, One-Person Army Action, Action, Drama",An orphan gets adopted by a rich and powerful family looking for a heir. But the family has a dark violent past due to dispute with a rival family. The fate of his village depends on him.,4.9,Boyapati Srinu,"N.T. Rama Rao Jr., Trisha Krishnan, Karthika Nair, Nassar, Brahmanandam"
tt2262126,Kalakalappu,2012,"Tamil, Comedy, Musical","A man struggles to save his family-owned restaurant as it is running in loses. He soon falls for a health inspector keen on shutting down the place. When his brother enters the scene, things get worse.",7.0,Sundar C.,"Vimal, Shiva, Anjali, Oviya, Santhanam"
tt2327239,Cameraman Gangatho Rambabu,2012,"Telugu, Action, Drama",A fast-paced socially relevant political drama that revolves around the struggles of an ordinary citizen against crime and political corruption.,5.7,Puri Jagannadh,"Pawan Kalyan, Tamannaah Bhatia, Prakash Raj, Mohammad Ali, Brahmanandam"
tt2404801,Kumki,2012,"Tamil, Drama",The love between a mahout and an elephant.,7.2,Prabu Solomon,"Vikram Prabhu, Lakshmi Menon, Thambi Ramaiah, Ashwin Raja, Joe Malloori"
tt2597126,Bojhena Shey Bojhena,2012,"Bengali, Comedy, Drama, Romance","A horrible accident takes place between two buses on the highway in Behrampore which includes students returning after winning their kabadi match, a newly-wed couple, a lover taking his love of life to meet his parents and a girl traveling for 2nd time to the city of Kolkata to meet someone who helped her when she went to the city for the first time - later it's revealed how lives of two couples among those passengers were connected and things take a tragic turn after the accident.",7.8,Raj Chakraborty,"Abir Chatterjee, Paayel Sarkar, Soham Chakraborty, Mimi Chakraborty, Supriyo Dutta"
tt2224902,Saguni,2012,"Tamil, Action, Comedy, Drama","In order to save his ancestral property, Kamal decides to seek help from a politician. When he learns about the corrupt system run by equally corrupt bureaucrats, he takes charge of the matter.",5.1,N. Shankar Dayal,"Karthi, Pranitha Subhash, Santhanam, Prakash Raj, Nassar"
tt2175672,Spirit,2012,"Malayalam, Comedy, Drama","Raghunandan is an ex-Bank of England employee who resigned his lucrative job because he was bored with the rather sedentary and mundane nature of his work. he chose journalism as his next career and worked in different cities in India. He now works for a TV news channel as an interviewer in a popular show named ""Show the Spirit"". In the mean time, he is in the process of writing an English novel too. He is essentially a loner but is a compulsive alcoholic and has an expensive collection of vintage drinks at home. It was his excessive drinking that resulted in his divorce some years back, but he shares a healthy friendship with his ex-wife Meera and her current husband Alexy. The couple have custody of Raghunandan's and Meera's son Aditya a.k.a Sunny, who is deaf and mute. Raghunandan's fatal addiction towards alcohol takes a heavy toll on his personal and professional life. However, good sense dawns, albeit late, when he comes across a man who is worse than him because of his drinking problem.",7.5,Ranjith,"Mohanlal, Kaniha, Shankar Ramakrishnan, Nandhu, Madhu"
